title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages
Penyelenggaraan Usaha Perusahaan Modal Ventura dan Perusahaan Modal Ventura Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penyelenggaraan-Usaha-Perusahaan-Modal-Ventura-dan-Perusahaan-Modal-Ventura-Syariah.aspx,IKNB,"IKNB Syariah,  Lembaga Pembiayaan,  Peraturan Lainnya",Peraturan OJK,25 Tahun 2023,22 Desember 2023,Penyelenggaraan-Usaha-Perusahaan-Modal-Ventura-dan-Perusahaan-Modal-Ventura-Syariah -- POJK 25 Tahun 2023 Penyelenggaraan Usaha Perusahaan Modal Ventura dan Perusahaan Modal Ventura Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Usaha-Perusahaan-Modal-Ventura-dan-Perusahaan-Modal-Ventura-Syariah/POJK%2025%20Tahun%202023%20Penyelenggaraan%20Usaha%20Perusahaan%20Modal%20Ventura%20dan%20Perusahaan%20Modal%20Ventura%20Syariah.pdf,ojk-peraturan_ojk-25_tahun_2023-22122023-penyelenggaraan_usaha_perusahaan_modal_ventura_dan_perusahaan_modal_ventura_syariah.pdf,107
"Perizinan Usaha dan Kelembagaan Perusahaan Pialang Asuransi, Perusahaan Pialang Reasuransi, dan Perusahaan Penilai Kerugian","https://www.ojk.go.id/id/regulasi/Pages/Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi,-dan-Perusahaan-Penilai-Kerugian.aspx",IKNB,"Asuransi,  Peraturan Lainnya",Peraturan OJK,24 Tahun 2023,22 Desember 2023,"Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi,-Perusahaan-Pialang-Reasuransi,-dan-Perus -- POJK 24 Tahun 2023 Perizinan Usaha dan Kelembagaan Perusahaan Pialang Asuransi, Perusahaan Pialang Reasuransi, dan Perusahaan Penilai Kerugian.pdf",https://www.ojk.go.id/id/regulasi/Documents/Pages/Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi%2c-Perusahaan-Pialang-Reasuransi%2c-dan-Perusahaan-Penilai-Kerugian/POJK%2024%20Tahun%202023%20Perizinan%20Usaha%20dan%20Kelembagaan%20Perusahaan%20Pialang%20Asuransi%2c%20Perusahaan%20Pialang%20Reasuransi%2c%20dan%20Perusahaan%20Penilai%20Kerugian.pdf,ojk-peraturan_ojk-24_tahun_2023-22122023-perizinan_usaha_dan_kelembagaan_perusahaan_pialang_asuransi_perusahaan_pialang_reasuransi_dan_perusahaan_penilai_kerugian.pdf,102
"Perizinan Usaha Dan Kelembagaan Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi, Dan Perusahaan Reasuransi Syariah","https://www.ojk.go.id/id/regulasi/Pages/Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-dan-Reasuransi-Syariah.aspx",IKNB,"IKNB Syariah,  Asuransi,  Peraturan Lainnya",Peraturan OJK,23 Tahun 2023,22 Desember 2023,"Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-dan-Reasuransi-Syariah -- POJK 23 Tahun 2023 Perizinan Usaha Dan Kelembagaan Perusahaan Asuransi, Asuransi Syariah, Reasuransi, Dan Reasuransi Syariah.pdf",https://www.ojk.go.id/id/regulasi/Documents/Pages/Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Asuransi%2c-Asuransi-Syariah%2c-Reasuransi%2c-dan-Reasuransi-Syariah/POJK%2023%20Tahun%202023%20Perizinan%20Usaha%20Dan%20Kelembagaan%20Perusahaan%20Asuransi%2c%20Asuransi%20Syariah%2c%20Reasuransi%2c%20Dan%20Reasuransi%20Syariah.pdf,ojk-peraturan_ojk-23_tahun_2023-22122023-perizinan_usaha_dan_kelembagaan_perusahaan_asuransi_perusahaan_asuransi_syariah_perusahaan_reasuransi_dan_perusahaan_reasuransi_syariah.pdf,158
Pelindungan Konsumen dan Masyarakat di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Pelindungan-Konsumen-dan-Masyarakat-di-Sektor-Jasa-Keuangan.aspx,EPK,Peraturan Lainnya,Peraturan OJK,22 Tahun 2023,22 Desember 2023,Pelindungan-Konsumen-dan-Masyarakat-di-Sektor-Jasa-Keuangan -- POJK 22 Tahun 2023 Pelindungan Konsumen dan Masyarakat di Sektor Jasa Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pelindungan-Konsumen-dan-Masyarakat-di-Sektor-Jasa-Keuangan/POJK%2022%20Tahun%202023%20Pelindungan%20Konsumen%20dan%20Masyarakat%20di%20Sektor%20Jasa%20Keuangan.pdf,ojk-peraturan_ojk-22_tahun_2023-22122023-pelindungan_konsumen_dan_masyarakat_di_sektor_jasa_keuangan.pdf,131
Layanan Digital oleh Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Layanan-Digital-oleh-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,21 Tahun 2023,22 Desember 2023,Layanan-Digital-oleh-Bank-Umum -- POJK 21 Tahun 2023. Layanan Digital oleh Bank Umum.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Layanan-Digital-oleh-Bank-Umum/POJK%2021%20Tahun%202023.%20Layanan%20Digital%20oleh%20Bank%20Umum.pdf,ojk-peraturan_ojk-21_tahun_2023-22122023-layanan_digital_oleh_bank_umum.pdf,33
Produk Asuransi yang Dikaitkan dengan Kredit atau Pembiayaan Syariah dan Produk Suretyship atau Suretyship Syariah,https://www.ojk.go.id/id/regulasi/Pages/Produk-Asuransi-yang-Dikaitkan-dengan-Kredit-atau-Pembiayaan-Syariah-dan-Produk-Suretyship-atau-Suretyship-Syariah.aspx,IKNB,"IKNB Syariah,  Asuransi",Peraturan OJK,20 Tahun 2023,13 Desember 2023,Produk-Asuransi-yang-Dikaitkan-dengan-Kredit-atau-Pembiayaan-Syariah-dan-Produk-Suretyship-atau-Suretyship-Sya -- POJK 20 Tahun 2023 Produk Asuransi Yang Dikaitkan Dengan Kredit Atau Pembiayaan Syariah Dan Produk Suretyship Atau Suretyship Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Produk-Asuransi-yang-Dikaitkan-dengan-Kredit-atau-Pembiayaan-Syariah-dan-Produk-Suretyship-atau-Suretyship-Syariah/POJK%2020%20Tahun%202023%20Produk%20Asuransi%20Yang%20Dikaitkan%20Dengan%20Kredit%20Atau%20Pembiayaan%20Syariah%20Dan%20Produk%20Suretyship%20Atau%20Suretyship%20Syariah.pdf,ojk-peraturan_ojk-20_tahun_2023-13122023-produk_asuransi_yang_dikaitkan_dengan_kredit_atau_pembiayaan_syariah_dan_produk_suretyship_atau_suretyship_syariah.pdf,37
Pengembangan Kualitas Sumber Daya Manusia Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/Pengembangan-Kualitas-Sumber-Daya-Manusia-Bank-Perekonomian-Rakyat-dan-Bank-Perekonomian-Rakyat-Syariah-(POJK-19-Tahu-2023).aspx,Perbankan,"BPR,  Perbankan Syariah",Peraturan OJK,19 Tahun 2023,1 November 2023,Pengembangan-Kualitas-Sumber-Daya-Manusia-Bank-Perekonomian-Rakyat-dan-Bank-Perekonomian-Rakyat-Syariah-(POJK-19-Tahu-2 -- POJK 19 Tahun 2023 - Pengembangan Kualitas Sumber Daya Manusia Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengembangan-Kualitas-Sumber-Daya-Manusia-Bank-Perekonomian-Rakyat-dan-Bank-Perekonomian-Rakyat-Syariah-%28POJK-19-Tahu-2023%29/POJK%2019%20Tahun%202023%20-%20Pengembangan%20Kualitas%20Sumber%20Daya%20Manusia%20Bank%20Perekonomian%20Rakyat%20dan%20Bank%20Perekonomian%20Rakyat%20Syariah.pdf,ojk-peraturan_ojk-19_tahun_2023-01112023-pengembangan_kualitas_sumber_daya_manusia_bank_perekonomian_rakyat_dan_bank_perekonomian_rakyat_syariah.pdf,18
Penerbitan dan Persyaratan Efek Bersifat Utang dan Sukuk Berlandaskan Keberlanjutan,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Efek-Bersifat-Utang-dan-Sukuk-Berlandaskan-Keberlanjutan-POJK-18-Tahun-2023.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,18 Tahun 2023,10 Oktober 2023,Penerbitan-dan-Persyaratan-Efek-Bersifat-Utang-dan-Sukuk-Berlandaskan-Keberlanjutan-POJK-18-Tahun-2023 -- POJK 18 Tahun 2023 - Penerbitan dan Persyaratan Efek Bersifat Utang dan Sukuk Berlandas.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Bersifat-Utang-dan-Sukuk-Berlandaskan-Keberlanjutan-POJK-18-Tahun-2023/POJK%2018%20Tahun%202023%20-%20Penerbitan%20dan%20Persyaratan%20Efek%20Bersifat%20Utang%20dan%20Sukuk%20Berlandas.pdf,ojk-peraturan_ojk-18_tahun_2023-10102023-penerbitan_dan_persyaratan_efek_bersifat_utang_dan_sukuk_berlandaskan_keberlanjutan.pdf,46
Penerapan Tata Kelola Bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Tata-Kelola-Bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,17 Tahun 2023,14 September 2023,Penerapan-Tata-Kelola-Bagi-Bank-Umum -- POJK 17 Tahun 2023. PENERAPAN TATA KELOLA BAGI BANK UMUM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Tata-Kelola-Bagi-Bank-Umum/POJK%2017%20Tahun%202023.%20PENERAPAN%20TATA%20KELOLA%20BAGI%20BANK%20UMUM.pdf,ojk-peraturan_ojk-17_tahun_2023-14092023-penerapan_tata_kelola_bagi_bank_umum.pdf,96
Penyelenggaraan Layanan Administrasi Prinsip Mengenali Nasabah,https://www.ojk.go.id/id/regulasi/Pages/POJK-Nomor-15-Tahun-2023-tentang-Penyelenggaraan-Layanan-Administrasi-Prinsip-Mengenali-Nasabah.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,15 Tahun 2023,8 Agustus 2023,POJK-Nomor-15-Tahun-2023-tentang-Penyelenggaraan-Layanan-Administrasi-Prinsip-Mengenali-Nasabah -- POJK 15 Tahun 2023- Penyelenggaraan Layanan Administrasi Prinsip Mengenali Nasabah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-Nomor-15-Tahun-2023-tentang-Penyelenggaraan-Layanan-Administrasi-Prinsip-Mengenali-Nasabah/POJK%2015%20Tahun%202023-%20Penyelenggaraan%20Layanan%20Administrasi%20Prinsip%20Mengenali%20Nasabah.pdf,ojk-peraturan_ojk-15_tahun_2023-08082023-penyelenggaraan_layanan_administrasi_prinsip_mengenali_nasabah.pdf,17
Penyidikan Tindak Pidana di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Penyidikan-Tindak-Pidana-di-Sektor-Jasa-Keuangan-(POJK-Penyidikan).aspx,"Perbankan,  Pasar Modal,  IKNB,  Syariah,  EPK",Peraturan Lainnya,Peraturan OJK,16 Tahun 2023,7 Agustus 2023,Penyidikan-Tindak-Pidana-di-Sektor-Jasa-Keuangan-(POJK-Penyidikan) -- POJK 16 TAHUN 2023 -  OJK TERBITKAN ATURAN BARU MENGENAI PENYIDIKAN TINDAK PIDANA SEKTOR JASA KEUANGAN.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyidikan-Tindak-Pidana-di-Sektor-Jasa-Keuangan-%28POJK-Penyidikan%29/POJK%2016%20TAHUN%202023%20-%20%20OJK%20TERBITKAN%20ATURAN%20BARU%20MENGENAI%20PENYIDIKAN%20TINDAK%20PIDANA%20SEKTOR%20JASA%20KEUANGAN.pdf,ojk-peraturan_ojk-16_tahun_2023-07082023-penyidikan_tindak_pidana_di_sektor_jasa_keuangan.pdf,18
Perdagangan Karbon Melalui Bursa Karbon,https://www.ojk.go.id/id/regulasi/Pages/Perdagangan-Karbon-Melalui-Bursa-Karbon.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,14 Tahun 2023,2 Agustus 2023,Perdagangan-Karbon-Melalui-Bursa-Karbon -- POJK 14 Tahun 2023 - PERDAGANGAN KARBON MELALUI BURSA KARBON.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perdagangan-Karbon-Melalui-Bursa-Karbon/POJK%2014%20Tahun%202023%20-%20PERDAGANGAN%20KARBON%20MELALUI%20BURSA%20KARBON.pdf,ojk-peraturan_ojk-14_tahun_2023-02082023-perdagangan_karbon_melalui_bursa_karbon.pdf,21
Kebijakan dalam Menjaga Kinerja dan Stabilitas Pasar Modal dalam Kondisi Pasar yang Berfluktuasi secara Signifikan,https://www.ojk.go.id/id/regulasi/Pages/Kebijakan-dalam-Menjaga-Kinerja-dan-Stabilitas-Pasar-Modal-dalam-Kondisi-Pasar-yang-Berfluktuasi-secara-Signifikan.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,13 Tahun 2023,20 Juli 2023,Kebijakan-dalam-Menjaga-Kinerja-dan-Stabilitas-Pasar-Modal-dalam-Kondisi-Pasar-yang-Berfluktuasi-secara-Signifikan -- POJK 13 TAHUN 2023 - KEBIJAKAN DALAM MENJAGA KINERJA DAN STABILITAS PASAR MODAL D.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kebijakan-dalam-Menjaga-Kinerja-dan-Stabilitas-Pasar-Modal-dalam-Kondisi-Pasar-yang-Berfluktuasi-secara-Signifikan/POJK%2013%20TAHUN%202023%20-%20KEBIJAKAN%20DALAM%20MENJAGA%20KINERJA%20DAN%20STABILITAS%20PASAR%20MODAL%20D.pdf,ojk-peraturan_ojk-13_tahun_2023-20072023-kebijakan_dalam_menjaga_kinerja_dan_stabilitas_pasar_modal_dalam_kondisi_pasar_yang_berfluktuasi_secara_signifikan.pdf,16
Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Peraturan-Otoritas-Jasa-Keuangan-Nomor-12-Tahun-2023-tentang-Unit-Usaha-Syariah-(POJK-UUS).aspx,"Perbankan,  Syariah","Perbankan Syariah,  Peraturan Lainnya",Peraturan OJK,12 Tahun 2023,12 Juli 2023,Peraturan-Otoritas-Jasa-Keuangan-Nomor-12-Tahun-2023-tentang-Unit-Usaha-Syariah-(POJK-UUS) -- POJK 12 Tahun 2023 - UNIT USAHA SYARIAH.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-Otoritas-Jasa-Keuangan-Nomor-12-Tahun-2023-tentang-Unit-Usaha-Syariah-%28POJK-UUS%29/POJK%2012%20Tahun%202023%20-%20UNIT%20USAHA%20SYARIAH.pdf,ojk-peraturan_ojk-12_tahun_2023-12072023-unit_usaha_syariah.pdf,75
Pemisahan Unit Syariah Perusahaan Asuransi dan Perusahaan Reasuransi,https://www.ojk.go.id/id/regulasi/Pages/Pemisahan-Unit-Syariah-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-(POJK-11-Tahun-2023).aspx,IKNB,Asuransi,Peraturan OJK,11 Tahun 2023,11 Juli 2023,Pemisahan-Unit-Syariah-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-(POJK-11-Tahun-2023) -- POJK 11 TAHUN 2023 - PEMISAHAN UNIT SYARIAH ASURANSI DAN REASURANSI.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemisahan-Unit-Syariah-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-%28POJK-11-Tahun-2023%29/POJK%2011%20TAHUN%202023%20-%20PEMISAHAN%20UNIT%20SYARIAH%20ASURANSI%20DAN%20REASURANSI.pdf,ojk-peraturan_ojk-11_tahun_2023-11072023-pemisahan_unit_syariah_perusahaan_asuransi_dan_perusahaan_reasuransi.pdf,16
Pemisahan Unit Usaha Syariah Perusahaan Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/Pemisahan-Unit-Usaha-Syariah-Perusahaan-Penjaminan.aspx,IKNB,"IKNB Syariah,  Lembaga Kliring dan Penjaminan,  Peraturan Lainnya",Peraturan OJK,10 Tahun 2023,11 Juli 2023,Pemisahan-Unit-Usaha-Syariah-Perusahaan-Penjaminan -- POJK 10 TAHUN 2023 - PEMISAHAN UNIT USAHA SYARIAH PERUSAHAAN PENJAMINAN.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemisahan-Unit-Usaha-Syariah-Perusahaan-Penjaminan/POJK%2010%20TAHUN%202023%20-%20PEMISAHAN%20UNIT%20USAHA%20SYARIAH%20PERUSAHAAN%20PENJAMINAN.pdf,ojk-peraturan_ojk-10_tahun_2023-11072023-pemisahan_unit_usaha_syariah_perusahaan_penjaminan.pdf,14
Peraturan Penggunaan Jasa Akuntan Publik dan Kantor Akuntan Publik dalam Kegiatan Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Peraturan-Penggunaan-Jasa-Akuntan-Publik-dan-Kantor-Akuntan-Publik-dalam-Kegiatan-Jasa-Keuangan.aspx,"Perbankan,  Pasar Modal,  IKNB",Peraturan Lainnya,Peraturan OJK,9 Tahun 2023,11 Juli 2023,Peraturan-Penggunaan-Jasa-Akuntan-Publik-dan-Kantor-Akuntan-Publik-dalam-Kegiatan-Jasa-Keuangan -- POJK 9 TAHUN 2023 - Penggunaan Jasa AP dan KAP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peraturan-Penggunaan-Jasa-Akuntan-Publik-dan-Kantor-Akuntan-Publik-dalam-Kegiatan-Jasa-Keuangan/POJK%209%20TAHUN%202023%20-%20Penggunaan%20Jasa%20AP%20dan%20KAP.pdf,ojk-peraturan_ojk-9_tahun_2023-11072023-peraturan_penggunaan_jasa_akuntan_publik_dan_kantor_akuntan_publik_dalam_kegiatan_jasa_keuangan.pdf,46
"Penerapan Program Anti Pencucian Uang, Pencegahan Pendanaan Terorisme, dan Pencegahan Pendanaan Proliferasi Senjata Pemusnah Massal di Sektor Jasa Keuangan",https://www.ojk.go.id/id/regulasi/Pages/POJK-APU-PPT-dan-PPPSPM-di-SJK.aspx,"Perbankan,  Pasar Modal,  IKNB,  Syariah,  EPK",Peraturan Lainnya,Peraturan OJK,8 Tahun 2023,14 Juni 2023,POJK-APU-PPT-dan-PPPSPM-di-SJK -- POJK 8 TAHUN 2023 - PENERAPAN PROGRAM APU PPT DAN PPSPM DI SJK.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-APU-PPT-dan-PPPSPM-di-SJK/POJK%208%20TAHUN%202023%20-%20PENERAPAN%20PROGRAM%20APU%20PPT%20DAN%20PPSPM%20DI%20SJK.pdf,ojk-peraturan_ojk-8_tahun_2023-14062023-penerapan_program_anti_pencucian_uang_pencegahan_pendanaan_terorisme_dan_pencegahan_pendanaan_proliferasi_senjata_pemusnah_massal_di_sektor_jasa_keuangan.pdf,117
Tata Kelola dan Kelembagaan Perusahaan Asuransi Berbentuk Usaha Bersama,https://www.ojk.go.id/id/regulasi/Pages/Tata-Kelola-dan-Kelembagaan-Perusahaan-Asuransi-Berbentuk-Usaha-Bersama.aspx,IKNB,Asuransi,Peraturan OJK,7 Tahun 2023,11 Mei 2023,Tata-Kelola-dan-Kelembagaan-Perusahaan-Asuransi-Berbentuk-Usaha-Bersama -- POJK 7 TAHUN 2023 - TATA KELOLA DAN KELEMBAGAAN PERUSAHAAN ASURANSI BERBENTUK USAHA BERSAMA.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Tata-Kelola-dan-Kelembagaan-Perusahaan-Asuransi-Berbentuk-Usaha-Bersama/POJK%207%20TAHUN%202023%20-%20TATA%20KELOLA%20DAN%20KELEMBAGAAN%20PERUSAHAAN%20ASURANSI%20BERBENTUK%20USAHA%20BERSAMA.pdf,ojk-peraturan_ojk-7_tahun_2023-11052023-tata_kelola_dan_kelembagaan_perusahaan_asuransi_berbentuk_usaha_bersama.pdf,130
Perubahan Kedua Atas Peraturan Otoritas Jasa Keuangan Nomor 71/POJK.05/2016 Tentang Kesehatan Keuangan Perusahaan Asuransi Dan Perusahaan Reasuransi,https://www.ojk.go.id/id/regulasi/Pages/Kesehatan-Keuangan-Perusahaan-Asuransi-Dan-Perusahaan-Reasuransi.aspx,IKNB,Asuransi,Peraturan OJK,5 Tahun 2023,6 April 2023,Kesehatan-Keuangan-Perusahaan-Asuransi-Dan-Perusahaan-Reasuransi -- POJK Nomor 5 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kesehatan-Keuangan-Perusahaan-Asuransi-Dan-Perusahaan-Reasuransi/POJK%20Nomor%205%20Tahun%202023.pdf,ojk-peraturan_ojk-5_tahun_2023-06042023-perubahan_kedua_atas_peraturan_otoritas_jasa_keuangan_nomor_71_pojk_05_2016_tentang_kesehatan_keuangan_perusahaan_asuransi_dan_perusahaan_reasuransi.pdf,80
Perubahan Kedua Atas Peraturan Otoritas Jasa Keuangan Nomor 72/POJK.05/2016 Tentang Kesehatan Keuangan Perusahaan Asuransi dan Perusahaan Reasuransi Dengan Prinsip Syariah,https://www.ojk.go.id/id/regulasi/Pages/Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-Dengan-Prinsip-Syariah.aspx,IKNB,IKNB Syariah,Peraturan OJK,6 TAHUN 2023,6 April 2023,Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-Dengan-Prinsip-Syariah -- POJK Nomor 6 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-Dengan-Prinsip-Syariah/POJK%20Nomor%206%20Tahun%202023.pdf,ojk-peraturan_ojk-6_tahun_2023-06042023-perubahan_kedua_atas_peraturan_otoritas_jasa_keuangan_nomor_72_pojk_05_2016_tentang_kesehatan_keuangan_perusahaan_asuransi_dan_perusahaan_reasuransi_dengan_prinsip_syariah.pdf,85
Perubahan Kedua Atas Peraturan Otoritas Jasa Keuangan Nomor 23/POJK.04/2016 Tentang Reksa Dana Berbentuk Kontrak Investasi Kolektif,https://www.ojk.go.id/id/regulasi/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,4 TAHUN 2023,31 Maret 2023,Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif -- POJK Nomor 4 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif/POJK%20Nomor%204%20Tahun%202023.pdf,ojk-peraturan_ojk-4_tahun_2023-31032023-perubahan_kedua_atas_peraturan_otoritas_jasa_keuangan_nomor_23_pojk_04_2016_tentang_reksa_dana_berbentuk_kontrak_investasi_kolektif.pdf,30
Peningkatan Literasi dan Inklusi Keuangan di Sektor Jasa Keuangan Bagi Konsumen dan Masyarakat,https://www.ojk.go.id/id/regulasi/Pages/Peningkatan-Literasi-dan-Inklusi-Keuangan-di-Sektor-Jasa-Keuangan-Bagi-Konsumen-dan-Masyarakat.aspx,EPK,Peraturan Lainnya,Peraturan OJK,3 Tahun 2023,24 Maret 2023,Peningkatan-Literasi-dan-Inklusi-Keuangan-di-Sektor-Jasa-Keuangan-Bagi-Konsumen-dan-Masyarakat -- POJK Nomor 3 Tahun 2023. Peningkatan Literasi dan Inklusi Keuangan di Sektor Jasa Keuangan Bagi Konsumen dan Masyarakat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Peningkatan-Literasi-dan-Inklusi-Keuangan-di-Sektor-Jasa-Keuangan-Bagi-Konsumen-dan-Masyarakat/POJK%20Nomor%203%20Tahun%202023.%20Peningkatan%20Literasi%20dan%20Inklusi%20Keuangan%20di%20Sektor%20Jasa%20Keuangan%20Bagi%20Konsumen%20dan%20Masyarakat.pdf,ojk-peraturan_ojk-3_tahun_2023-24032023-peningkatan_literasi_dan_inklusi_keuangan_di_sektor_jasa_keuangan_bagi_konsumen_dan_masyarakat.pdf,62
Penerapan Tata Kelola Manajer Investasi,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-10.POJK.04.2018-Tentang-Penerapan-Tata-Kelola-Manajer-Investasi.aspx,Pasar Modal,"Lembaga Penunjang Pasar Modal,  Profesi Penunjang Pasar Modal,  Peraturan Lainnya",Peraturan OJK,POJK 2 Tahun 2023,21 Februari 2023,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-10.POJK.04.2018-Tentang-Penerapan-Tata-Kelola-Manajer-Investasi -- POJK Nomor 2 Tahun 2023. PENERAPAN TATA KELOLA MANAJER INVESTASI.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-10.POJK.04.2018-Tentang-Penerapan-Tata-Kelola-Manajer-Investasi/POJK%20Nomor%202%20Tahun%202023.%20PENERAPAN%20TATA%20KELOLA%20MANAJER%20INVESTASI.pdf,ojk-peraturan_ojk-pojk_2_tahun_2023-21022023-penerapan_tata_kelola_manajer_investasi.pdf,18
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 5/POJK.05/2013 Tentang Pengawasan Badan Penyelenggara Jaminan Sosial Oleh Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5.POJK.05.2013-Tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial.aspx,IKNB,Bank Umum,Peraturan OJK,1 Tahun 2023,10 Februari 2023,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5.POJK.05.2013-Tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial -- POJK NOMOR 1 TAHUN 2023 - PENGAWASAN BADAN PENYELENGGARA JAMINAN SOSIAL OLEH OTORITAS JASA KEUANGAN.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-5.POJK.05.2013-Tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial/POJK%20NOMOR%201%20TAHUN%202023%20-%20PENGAWASAN%20BADAN%20PENYELENGGARA%20JAMINAN%20SOSIAL%20OLEH%20OTORITAS%20JASA%20KEUANGAN.pdf,ojk-peraturan_ojk-1_tahun_2023-10022023-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_5_pojk_05_2013_tentang_pengawasan_badan_penyelenggara_jaminan_sosial_oleh_otoritas_jasa_keuangan.pdf,19
