title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages
Penawaran Umum Sertifikat Penitipan Efek Indonesia,https://www.ojk.go.id/id/regulasi/Pages/Penawaran-Umum-Sertifikat-Penitipan-Efek-Indonesia.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,6 /POJK.04/2020,19 Februari 2020,Penawaran-Umum-Sertifikat-Penitipan-Efek-Indonesia -- summary pojk 6.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penawaran-Umum-Sertifikat-Penitipan-Efek-Indonesia/summary%20pojk%206.pdf,ojk-peraturan_ojk-6_pojk_04_2020-19022020-penawaran_umum_sertifikat_penitipan_efek_indonesia.pdf,2
Pembuatan Nomor Tunggal Identitas Pemodal pada Lembaga Penyimpanan dan Penyelesaian oleh Biro Administrasi Efek atau Emiten dan Perusahaan Publik yang Menyelenggarakan Administrasi Efek Sendiri,https://www.ojk.go.id/id/regulasi/Pages/Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek-.aspx,Pasar Modal,"Bursa Efek,  Lembaga Penyimpanan dan Penyelesaian,  Perusahaan Efek",Peraturan OJK,5 /POJK.04/2020,19 Februari 2020,Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek- -- pojk 5-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek-/pojk%205-2020.pdf,ojk-peraturan_ojk-5_pojk_04_2020-19022020-pembuatan_nomor_tunggal_identitas_pemodal_pada_lembaga_penyimpanan_dan_penyelesaian_oleh_biro_administrasi_efek_atau_emiten_dan_perusahaan_publik_yang_menyelenggarakan_administrasi_efek_sendiri.pdf,1
Pembuatan Nomor Tunggal Identitas Pemodal pada Lembaga Penyimpanan dan Penyelesaian oleh Biro Administrasi Efek atau Emiten dan Perusahaan Publik yang Menyelenggarakan Administrasi Efek Sendiri,https://www.ojk.go.id/id/regulasi/Pages/Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek-.aspx,Pasar Modal,"Bursa Efek,  Lembaga Penyimpanan dan Penyelesaian,  Perusahaan Efek",Peraturan OJK,5 /POJK.04/2020,19 Februari 2020,Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek- -- summary pojk 5.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembuatan-Nomor-Tunggal-Identitas-Pemodal-pada-Lembaga-Penyimpanan-dan-Penyelesaian-oleh-Biro-Administrasi-Efek-/summary%20pojk%205.pdf,ojk-peraturan_ojk-5_pojk_04_2020-19022020-pembuatan_nomor_tunggal_identitas_pemodal_pada_lembaga_penyimpanan_dan_penyelesaian_oleh_biro_administrasi_efek_atau_emiten_dan_perusahaan_publik_yang_menyelenggarakan_administrasi_efek_sendiri.pdf,1
Perilaku Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Penjamin Emisi Efek,https://www.ojk.go.id/id/regulasi/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek-.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,4 /POJK.04/2020,19 Februari 2020,Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek- -- pojk 4-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek-/pojk%204-2020.pdf,ojk-peraturan_ojk-4_pojk_04_2020-19022020-perilaku_perusahaan_efek_yang_melakukan_kegiatan_usaha_sebagai_penjamin_emisi_efek.pdf,1
Perilaku Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Penjamin Emisi Efek,https://www.ojk.go.id/id/regulasi/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek-.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,4 /POJK.04/2020,19 Februari 2020,Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek- -- summary pojk 4.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Penjamin-Emisi-Efek-/summary%20pojk%204.pdf,ojk-peraturan_ojk-4_pojk_04_2020-19022020-perilaku_perusahaan_efek_yang_melakukan_kegiatan_usaha_sebagai_penjamin_emisi_efek.pdf,1
Perilaku Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Perantara Pedagang Efek,https://www.ojk.go.id/id/regulasi/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek-.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,3 /POJK.04/2020,19 Februari 2020,Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek- -- pojk 3-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek-/pojk%203-2020.pdf,ojk-peraturan_ojk-3_pojk_04_2020-19022020-perilaku_perusahaan_efek_yang_melakukan_kegiatan_usaha_sebagai_perantara_pedagang_efek.pdf,2
Perilaku Perusahaan Efek yang Melakukan Kegiatan Usaha Sebagai Perantara Pedagang Efek,https://www.ojk.go.id/id/regulasi/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek-.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,3 /POJK.04/2020,19 Februari 2020,Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek- -- summary pojk 3.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perilaku-Perusahaan-Efek-yang-Melakukan-Kegiatan-Usaha-Sebagai-Perantara-Pedagang-Efek-/summary%20pojk%203.pdf,ojk-peraturan_ojk-3_pojk_04_2020-19022020-perilaku_perusahaan_efek_yang_melakukan_kegiatan_usaha_sebagai_perantara_pedagang_efek.pdf,2
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 23/POJK.04/2016 tentang Reksa Dana Berbentuk Kontrak Investasi Kolektif,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi-.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,2 /POJK.04/2020,9 Januari 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi- -- pojk 2-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi-/pojk%202-2020.pdf,ojk-peraturan_ojk-2_pojk_04_2020-09012020-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_23_pojk_04_2016_tentang_reksa_dana_berbentuk_kontrak_investasi_kolektif.pdf,3
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 23/POJK.04/2016 tentang Reksa Dana Berbentuk Kontrak Investasi Kolektif,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi-.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,2 /POJK.04/2020,9 Januari 2020,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi- -- summary pojk 2 - perubahan pojk RDKIK.PDF,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-23-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi-/summary%20pojk%202%20-%20perubahan%20pojk%20RDKIK.PDF,ojk-peraturan_ojk-2_pojk_04_2020-09012020-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_23_pojk_04_2016_tentang_reksa_dana_berbentuk_kontrak_investasi_kolektif.pdf,3
Penyusunan Laporan Keuangan Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Penyusunan-Laporan-Keuangan-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,1/POJK.04/2020,3 Januari 2020,Penyusunan-Laporan-Keuangan-Perusahaan-Efek -- pojk 1-2020.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyusunan-Laporan-Keuangan-Perusahaan-Efek/pojk%201-2020.pdf,ojk-peraturan_ojk-1_pojk_04_2020-03012020-penyusunan_laporan_keuangan_perusahaan_efek.pdf,1
Penyusunan Laporan Keuangan Perusahaan Efek,https://www.ojk.go.id/id/regulasi/Pages/Penyusunan-Laporan-Keuangan-Perusahaan-Efek.aspx,Pasar Modal,Perusahaan Efek,Peraturan OJK,1/POJK.04/2020,3 Januari 2020,Penyusunan-Laporan-Keuangan-Perusahaan-Efek -- summary pojk 1.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyusunan-Laporan-Keuangan-Perusahaan-Efek/summary%20pojk%201.pdf,ojk-peraturan_ojk-1_pojk_04_2020-03012020-penyusunan_laporan_keuangan_perusahaan_efek.pdf,1
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 73/POJK.05/2016 tentang Tata Kelola Perusahaan yang Baik bagi Perusahaan Perasuransian,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah.aspx,IKNB,Asuransi,Peraturan OJK,43/POJK.05/2019,31 Desember 2019,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah -- pojk 43-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah/pojk%2043-2019.pdf,ojk-peraturan_ojk-43_pojk_05_2019-31122019-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_73_pojk_05_2016_tentang_tata_kelola_perusahaan_yang_baik_bagi_perusahaan_perasuransian.pdf,1
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 73/POJK.05/2016 tentang Tata Kelola Perusahaan yang Baik bagi Perusahaan Perasuransian,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah.aspx,IKNB,Asuransi,Peraturan OJK,43/POJK.05/2019,31 Desember 2019,Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah -- summary pojk 43 - perubahan pojk takol asuransi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-73-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusah/summary%20pojk%2043%20-%20perubahan%20pojk%20takol%20asuransi.pdf,ojk-peraturan_ojk-43_pojk_05_2019-31122019-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_73_pojk_05_2016_tentang_tata_kelola_perusahaan_yang_baik_bagi_perusahaan_perasuransian.pdf,1
Peraturan Otoritas Jasa Keuangan Nomor 44/POJK.05/2019 tentang Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 41/POJK.05/2015 tentang Tata Cara Penetapan Pengelola Statuter pada Lembaga Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan.aspx,IKNB,IKNB Syariah,Peraturan OJK,44 /POJK.05/2019,27 Desember 2019,Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan -- pojk 44-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan/pojk%2044-2019.pdf,ojk-peraturan_ojk-44_pojk_05_2019-27122019-peraturan_otoritas_jasa_keuangan_nomor_44_pojk_05_2019_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_41_pojk_05_2015_tentang_tata_cara_penetapan_pengelola_statuter_pada_lembaga_jasa_keuangan.pdf,1
Peraturan Otoritas Jasa Keuangan Nomor 44/POJK.05/2019 tentang Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 41/POJK.05/2015 tentang Tata Cara Penetapan Pengelola Statuter pada Lembaga Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan.aspx,IKNB,IKNB Syariah,Peraturan OJK,44 /POJK.05/2019,27 Desember 2019,Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan -- summary pojk 44 - perubahan pojk pengelola statuter LJK.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan/summary%20pojk%2044%20-%20perubahan%20pojk%20pengelola%20statuter%20LJK.pdf,ojk-peraturan_ojk-44_pojk_05_2019-27122019-peraturan_otoritas_jasa_keuangan_nomor_44_pojk_05_2019_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_41_pojk_05_2015_tentang_tata_cara_penetapan_pengelola_statuter_pada_lembaga_jasa_keuangan.pdf,1
Lembaga Pengelola Informasi Perkreditan,https://www.ojk.go.id/id/regulasi/Pages/Lembaga-Pengelola-Informasi-Perkreditan.aspx,Perbankan,Bank Umum,Peraturan OJK,42 /POJK.03/2019,26 Desember 2019,Lembaga-Pengelola-Informasi-Perkreditan -- pojk 42-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Lembaga-Pengelola-Informasi-Perkreditan/pojk%2042-2019.pdf,ojk-peraturan_ojk-42_pojk_03_2019-26122019-lembaga_pengelola_informasi_perkreditan.pdf,1
Lembaga Pengelola Informasi Perkreditan,https://www.ojk.go.id/id/regulasi/Pages/Lembaga-Pengelola-Informasi-Perkreditan.aspx,Perbankan,Bank Umum,Peraturan OJK,42 /POJK.03/2019,26 Desember 2019,Lembaga-Pengelola-Informasi-Perkreditan -- summary pojk 42.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Lembaga-Pengelola-Informasi-Perkreditan/summary%20pojk%2042.pdf,ojk-peraturan_ojk-42_pojk_03_2019-26122019-lembaga_pengelola_informasi_perkreditan.pdf,1
"Penggabungan, Peleburan, Pengambilalihan, Integrasi, dan Konversi Bank Umum","https://www.ojk.go.id/id/regulasi/Pages/Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum.aspx",Perbankan,Bank Umum,Peraturan OJK,41/POJK.03/2019,26 Desember 2019,"Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum -- POJK 41-2019.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum/POJK%2041-2019.pdf",ojk-peraturan_ojk-41_pojk_03_2019-26122019-penggabungan_peleburan_pengambilalihan_integrasi_dan_konversi_bank_umum.pdf,1
"Penggabungan, Peleburan, Pengambilalihan, Integrasi, dan Konversi Bank Umum","https://www.ojk.go.id/id/regulasi/Pages/Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum.aspx",Perbankan,Bank Umum,Peraturan OJK,41/POJK.03/2019,26 Desember 2019,"Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum -- summary POJK 41-2019.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/Penggabungan,-Peleburan,-Pengambilalihan,-Integrasi,--dan-Konversi-Bank-Umum/summary%20POJK%2041-2019.pdf",ojk-peraturan_ojk-41_pojk_03_2019-26122019-penggabungan_peleburan_pengambilalihan_integrasi_dan_konversi_bank_umum.pdf,1
Transparansi dan Publikasi Laporan Bank,https://www.ojk.go.id/id/regulasi/Pages/Transparansi-dan-Publikasi-Laporan-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,37/POJK.03/2019,20 Desember 2019,Transparansi-dan-Publikasi-Laporan-Bank -- POJK 37-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Transparansi-dan-Publikasi-Laporan-Bank/POJK%2037-2019.pdf,ojk-peraturan_ojk-37_pojk_03_2019-20122019-transparansi_dan_publikasi_laporan_bank.pdf,3
Transparansi dan Publikasi Laporan Bank,https://www.ojk.go.id/id/regulasi/Pages/Transparansi-dan-Publikasi-Laporan-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,37/POJK.03/2019,20 Desember 2019,Transparansi-dan-Publikasi-Laporan-Bank -- POJK 37-3-2019 (ENG).pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Transparansi-dan-Publikasi-Laporan-Bank/POJK%2037-3-2019%20(ENG).pdf,ojk-peraturan_ojk-37_pojk_03_2019-20122019-transparansi_dan_publikasi_laporan_bank.pdf,3
Transparansi dan Publikasi Laporan Bank,https://www.ojk.go.id/id/regulasi/Pages/Transparansi-dan-Publikasi-Laporan-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,37/POJK.03/2019,20 Desember 2019,Transparansi-dan-Publikasi-Laporan-Bank -- summary pojk 37.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Transparansi-dan-Publikasi-Laporan-Bank/summary%20pojk%2037.pdf,ojk-peraturan_ojk-37_pojk_03_2019-20122019-transparansi_dan_publikasi_laporan_bank.pdf,3
Penilaian Kualitas Aset Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Penilaian-Kualitas-Aset-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,40/POJK.03/2019,19 Desember 2019,Penilaian-Kualitas-Aset-Bank-Umum -- pojk 40-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penilaian-Kualitas-Aset-Bank-Umum/pojk%2040-2019.pdf,ojk-peraturan_ojk-40_pojk_03_2019-19122019-penilaian_kualitas_aset_bank_umum.pdf,1
Penilaian Kualitas Aset Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Penilaian-Kualitas-Aset-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,40/POJK.03/2019,19 Desember 2019,Penilaian-Kualitas-Aset-Bank-Umum -- summary POJK 40.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penilaian-Kualitas-Aset-Bank-Umum/summary%20POJK%2040.pdf,ojk-peraturan_ojk-40_pojk_03_2019-19122019-penilaian_kualitas_aset_bank_umum.pdf,1
Penerapan Strategi Anti Fraud Bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,39/POJK.03/2019,19 Desember 2019,Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum -- pojk 39-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum/pojk%2039-2019.pdf,ojk-peraturan_ojk-39_pojk_03_2019-19122019-penerapan_strategi_anti_fraud_bagi_bank_umum.pdf,1
Penerapan Strategi Anti Fraud Bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,39/POJK.03/2019,19 Desember 2019,Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum -- summary pojk 39.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Strategi-Anti-Fraud-Bagi-Bank-Umum/summary%20pojk%2039.pdf,ojk-peraturan_ojk-39_pojk_03_2019-19122019-penerapan_strategi_anti_fraud_bagi_bank_umum.pdf,1
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.03/2018 tentang Batas Maksimum Pemberian Kredit dan Penyediaan Dana Besar Bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,38/POJK.03/2019,19 Desember 2019,Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum -- pojk 38-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum/pojk%2038-2019.pdf,ojk-peraturan_ojk-38_pojk_03_2019-19122019-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_32_pojk_03_2018_tentang_batas_maksimum_pemberian_kredit_dan_penyediaan_dana_besar_bagi_bank_umum.pdf,4
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.03/2018 tentang Batas Maksimum Pemberian Kredit dan Penyediaan Dana Besar Bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,38/POJK.03/2019,19 Desember 2019,Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum -- summary pojk 38.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Batas-Maksimum-Pemberian-Kredit-dan-Penyediaan-Dana-Besar-Bagi-Bank-Umum/summary%20pojk%2038.pdf,ojk-peraturan_ojk-38_pojk_03_2019-19122019-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_32_pojk_03_2018_tentang_batas_maksimum_pemberian_kredit_dan_penyediaan_dana_besar_bagi_bank_umum.pdf,4
Penyampaian Laporan Melalui Portal Pelaporan Terintegrasi,https://www.ojk.go.id/id/regulasi/Pages/Penyampaian-Laporan-Melalui-Portal-Pelaporan-Terintegrasi.aspx,Perbankan,Bank Umum,Peraturan OJK,36/POJK.03/2019,18 Desember 2019,Penyampaian-Laporan-Melalui-Portal-Pelaporan-Terintegrasi -- pojk 36-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyampaian-Laporan-Melalui-Portal-Pelaporan-Terintegrasi/pojk%2036-2019.pdf,ojk-peraturan_ojk-36_pojk_03_2019-18122019-penyampaian_laporan_melalui_portal_pelaporan_terintegrasi.pdf,9
Transparansi Kondisi Keuangan Bank Pembiayaan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah.aspx,Perbankan,BPR,Peraturan OJK,35/POJK.03/2019,13 Desember 2019,Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah -- pojk 35-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah/pojk%2035-2019.pdf,ojk-peraturan_ojk-35_pojk_03_2019-13122019-transparansi_kondisi_keuangan_bank_pembiayaan_rakyat_syariah.pdf,3
Transparansi Kondisi Keuangan Bank Pembiayaan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah.aspx,Perbankan,BPR,Peraturan OJK,35/POJK.03/2019,13 Desember 2019,Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah -- summary pojk 35.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Transparansi-Kondisi-Keuangan-Bank-Pembiayaan-Rakyat-Syariah/summary%20pojk%2035.pdf,ojk-peraturan_ojk-35_pojk_03_2019-13122019-transparansi_kondisi_keuangan_bank_pembiayaan_rakyat_syariah.pdf,3
Reksa Dana Berbentuk Kontrak Investasi Kolektif Penyertaan Terbatas,https://www.ojk.go.id/id/regulasi/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,34/POJK.04/2019,13 Desember 2019,Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas -- pojk 34-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas/pojk%2034-2019.pdf,ojk-peraturan_ojk-34_pojk_04_2019-13122019-reksa_dana_berbentuk_kontrak_investasi_kolektif_penyertaan_terbatas.pdf,1
Reksa Dana Berbentuk Kontrak Investasi Kolektif Penyertaan Terbatas,https://www.ojk.go.id/id/regulasi/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,34/POJK.04/2019,13 Desember 2019,Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas -- summary pojk 34.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-Penyertaan-Terbatas/summary%20pojk%2034.pdf,ojk-peraturan_ojk-34_pojk_04_2019-13122019-reksa_dana_berbentuk_kontrak_investasi_kolektif_penyertaan_terbatas.pdf,1
Penerbitan dan Persyaratan Reksa Dana Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-Dan-Persyaratan-Reksa-Dana-Syariah.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,33/POJK.04/2019,13 Desember 2019,Penerbitan-Dan-Persyaratan-Reksa-Dana-Syariah -- pojk 33-2019.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-Dan-Persyaratan-Reksa-Dana-Syariah/pojk%2033-2019.pdf,ojk-peraturan_ojk-33_pojk_04_2019-13122019-penerbitan_dan_persyaratan_reksa_dana_syariah.pdf,4
